"trta","aesoc","aedecod","saffl","procedure","factor","measure","rowno","colno","cellpartno","unit","denominator"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","_ALL_","Y","countdistinct","USUBJID",5,114,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","Y","count","quantity",3,115,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","Y","countdistinct","USUBJID",1,115,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","Y","count","quantity",2,116,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","Y","countdistinct","USUBJID",1,116,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","Y","count","quantity",2,118,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","Y","countdistinct","USUBJID",2,118,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","JOINT DISLOCATION","Y","count","quantity",1,120,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","JOINT DISLOCATION","Y","countdistinct","USUBJID",1,120,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","Y","count","quantity",2,121,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","Y","countdistinct","USUBJID",2,121,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","WOUND","Y","count","quantity",2,122,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","WOUND","Y","countdistinct","USUBJID",1,122,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","_ALL_","Y","count","quantity",13,123,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","_ALL_","Y","countdistinct","USUBJID",7,123,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","BLOOD GLUCOSE INCREASED","Y","count","quantity",1,129,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","BLOOD GLUCOSE INCREASED","Y","countdistinct","USUBJID",1,129,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","BODY TEMPERATURE INCREASED","Y","count","quantity",1,131,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","BODY TEMPERATURE INCREASED","Y","countdistinct","USUBJID",1,131,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","Y","count","quantity",2,133,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","Y","countdistinct","USUBJID",1,133,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","Y","count","quantity",1,134,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","Y","countdistinct","USUBJID",1,134,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","Y","count","quantity",1,135,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","Y","countdistinct","USUBJID",1,135,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","NASAL MUCOSA BIOPSY","Y","count","quantity",1,138,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","NASAL MUCOSA BIOPSY","Y","countdistinct","USUBJID",1,138,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","NEUTROPHIL COUNT INCREASED","Y","count","quantity",2,139,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","NEUTROPHIL COUNT INCREASED","Y","countdistinct","USUBJID",1,139,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","URINE ANALYSIS ABNORMAL","Y","count","quantity",2,140,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","URINE ANALYSIS ABNORMAL","Y","countdistinct","USUBJID",1,140,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","WHITE BLOOD CELL COUNT INCREASED","Y","count","quantity",2,142,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","INVESTIGATIONS","WHITE BLOOD CELL COUNT INCREASED","Y","countdistinct","USUBJID",1,142,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","METABOLISM AND NUTRITION DISORDERS","_ALL_","Y","count","quantity",1,143,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","METABOLISM AND NUTRITION DISORDERS","_ALL_","Y","countdistinct","USUBJID",1,143,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","Y","count","quantity",1,147,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","Y","countdistinct","USUBJID",1,147,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","_ALL_","Y","count","quantity",10,151,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","_ALL_","Y","countdistinct","USUBJID",7,151,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","Y","count","quantity",4,152,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","Y","countdistinct","USUBJID",2,152,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","Y","count","quantity",1,154,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","Y","countdistinct","USUBJID",1,154,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE SPASMS","Y","count","quantity",1,156,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE SPASMS","Y","countdistinct","USUBJID",1,156,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULAR WEAKNESS","Y","count","quantity",2,157,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULAR WEAKNESS","Y","countdistinct","USUBJID",1,157,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","Y","count","quantity",2,160,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","Y","countdistinct","USUBJID",2,160,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","_ALL_","Y","count","quantity",3,161,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","_ALL_","Y","countdistinct","USUBJID",2,161,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","COLON CANCER","Y","count","quantity",1,162,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","COLON CANCER","Y","countdistinct","USUBJID",1,162,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","MALIGNANT FIBROUS HISTIOCYTOMA","Y","count","quantity",2,163,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","MALIGNANT FIBROUS HISTIOCYTOMA","Y","countdistinct","USUBJID",1,163,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","_ALL_","Y","count","quantity",40,165,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","_ALL_","Y","countdistinct","USUBJID",20,165,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","BALANCE DISORDER","Y","count","quantity",3,167,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","BALANCE DISORDER","Y","countdistinct","USUBJID",1,167,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","COMPLEX PARTIAL SEIZURES","Y","count","quantity",1,170,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","COMPLEX PARTIAL SEIZURES","Y","countdistinct","USUBJID",1,170,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","COORDINATION ABNORMAL","Y","count","quantity",1,171,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","COORDINATION ABNORMAL","Y","countdistinct","USUBJID",1,171,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","DIZZINESS","Y","count","quantity",13,172,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","DIZZINESS","Y","countdistinct","USUBJID",8,172,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","HEADACHE","Y","count","quantity",4,173,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","HEADACHE","Y","countdistinct","USUBJID",3,173,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","HEMIANOPIA HOMONYMOUS","Y","count","quantity",1,174,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","HEMIANOPIA HOMONYMOUS","Y","countdistinct","USUBJID",1,174,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","LETHARGY","Y","count","quantity",1,176,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","LETHARGY","Y","countdistinct","USUBJID",1,176,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","PARAESTHESIA ORAL","Y","count","quantity",1,178,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","PARAESTHESIA ORAL","Y","countdistinct","USUBJID",1,178,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","SOMNOLENCE","Y","count","quantity",5,183,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","SOMNOLENCE","Y","countdistinct","USUBJID",3,183,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","STUPOR","Y","count","quantity",1,184,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","STUPOR","Y","countdistinct","USUBJID",1,184,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","SYNCOPE","Y","count","quantity",6,185,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","SYNCOPE","Y","countdistinct","USUBJID",4,185,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","TRANSIENT ISCHAEMIC ATTACK","Y","count","quantity",3,187,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","NERVOUS SYSTEM DISORDERS","TRANSIENT ISCHAEMIC ATTACK","Y","countdistinct","USUBJID",2,187,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","_ALL_","Y","count","quantity",14,188,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","_ALL_","Y","countdistinct","USUBJID",10,188,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","AGITATION","Y","count","quantity",2,189,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","AGITATION","Y","countdistinct","USUBJID",2,189,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","ANXIETY","Y","count","quantity",4,190,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","ANXIETY","Y","countdistinct","USUBJID",3,190,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","Y","count","quantity",3,192,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","Y","countdistinct","USUBJID",3,192,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","DEPRESSED MOOD","Y","count","quantity",2,195,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","DEPRESSED MOOD","Y","countdistinct","USUBJID",1,195,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","IRRITABILITY","Y","count","quantity",1,200,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","IRRITABILITY","Y","countdistinct","USUBJID",1,200,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","RESTLESSNESS","Y","count","quantity",2,204,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","PSYCHIATRIC DISORDERS","RESTLESSNESS","Y","countdistinct","USUBJID",1,204,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RENAL AND URINARY DISORDERS","_ALL_","Y","count","quantity",4,205,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RENAL AND URINARY DISORDERS","_ALL_","Y","countdistinct","USUBJID",4,205,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RENAL AND URINARY DISORDERS","DYSURIA","Y","count","quantity",1,207,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RENAL AND URINARY DISORDERS","DYSURIA","Y","countdistinct","USUBJID",1,207,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RENAL AND URINARY DISORDERS","ENURESIS","Y","count","quantity",1,208,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RENAL AND URINARY DISORDERS","ENURESIS","Y","countdistinct","USUBJID",1,208,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RENAL AND URINARY DISORDERS","INCONTINENCE","Y","count","quantity",1,209,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RENAL AND URINARY DISORDERS","INCONTINENCE","Y","countdistinct","USUBJID",1,209,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RENAL AND URINARY DISORDERS","MICTURITION URGENCY","Y","count","quantity",1,210,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RENAL AND URINARY DISORDERS","MICTURITION URGENCY","Y","countdistinct","USUBJID",1,210,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","_ALL_","Y","count","quantity",16,216,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","_ALL_","Y","countdistinct","USUBJID",10,216,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","COUGH","Y","count","quantity",9,218,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","COUGH","Y","countdistinct","USUBJID",6,218,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","DYSPHONIA","Y","count","quantity",1,219,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","DYSPHONIA","Y","countdistinct","USUBJID",1,219,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","DYSPNOEA","Y","count","quantity",1,220,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","DYSPNOEA","Y","countdistinct","USUBJID",1,220,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","EPISTAXIS","Y","count","quantity",1,222,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","EPISTAXIS","Y","countdistinct","USUBJID",1,222,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","NASAL CONGESTION","Y","count","quantity",1,224,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","NASAL CONGESTION","Y","countdistinct","USUBJID",1,224,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PHARYNGOLARYNGEAL PAIN","Y","count","quantity",1,226,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PHARYNGOLARYNGEAL PAIN","Y","countdistinct","USUBJID",1,226,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RHINORRHOEA","Y","count","quantity",2,231,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RHINORRHOEA","Y","countdistinct","USUBJID",1,231,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","_ALL_","Y","count","quantity",118,232,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","_ALL_","Y","countdistinct","USUBJID",42,232,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","BLISTER","Y","count","quantity",8,235,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","BLISTER","Y","countdistinct","USUBJID",5,235,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DERMATITIS CONTACT","Y","count","quantity",2,238,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DERMATITIS CONTACT","Y","countdistinct","USUBJID",1,238,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ERYTHEMA","Y","count","quantity",24,240,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ERYTHEMA","Y","countdistinct","USUBJID",15,240,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","HYPERHIDROSIS","Y","count","quantity",5,241,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","HYPERHIDROSIS","Y","countdistinct","USUBJID",4,241,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","PRURITUS","Y","count","quantity",35,242,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","PRURITUS","Y","countdistinct","USUBJID",23,242,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","PRURITUS GENERALISED","Y","count","quantity",4,243,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","PRURITUS GENERALISED","Y","countdistinct","USUBJID",1,243,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","Y","count","quantity",18,244,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","Y","countdistinct","USUBJID",13,244,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH ERYTHEMATOUS","Y","count","quantity",2,245,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH ERYTHEMATOUS","Y","countdistinct","USUBJID",2,245,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH PRURITIC","Y","count","quantity",2,248,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH PRURITIC","Y","countdistinct","USUBJID",1,248,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN EXFOLIATION","Y","count","quantity",2,249,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN EXFOLIATION","Y","countdistinct","USUBJID",1,249,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","Y","count","quantity",13,250,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","Y","countdistinct","USUBJID",6,250,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","URTICARIA","Y","count","quantity",3,253,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","URTICARIA","Y","countdistinct","USUBJID",1,253,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SURGICAL AND MEDICAL PROCEDURES","_ALL_","Y","count","quantity",1,256,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SURGICAL AND MEDICAL PROCEDURES","_ALL_","Y","countdistinct","USUBJID",1,256,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","Y","count","quantity",1,258,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","Y","countdistinct","USUBJID",1,258,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","VASCULAR DISORDERS","_ALL_","Y","count","quantity",3,261,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","VASCULAR DISORDERS","_ALL_","Y","countdistinct","USUBJID",3,261,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","VASCULAR DISORDERS","HOT FLUSH","Y","count","quantity",1,262,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","VASCULAR DISORDERS","HOT FLUSH","Y","countdistinct","USUBJID",1,262,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","VASCULAR DISORDERS","HYPERTENSION","Y","count","quantity",1,263,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","VASCULAR DISORDERS","HYPERTENSION","Y","countdistinct","USUBJID",1,263,3,2,"_NULL_","_NULL_"
"Xanomeline Low Dose","VASCULAR DISORDERS","HYPOTENSION","Y","count","quantity",1,264,3,1,"_NULL_","_NULL_"
"Xanomeline Low Dose","VASCULAR DISORDERS","HYPOTENSION","Y","countdistinct","USUBJID",1,264,3,2,"_NULL_","_NULL_"
"_ALL_","_ALL_","_ALL_","Y","count","quantity",1191,1,4,1,"_NULL_","_NULL_"
"_ALL_","_ALL_","_ALL_","Y","countdistinct","USUBJID",225,1,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","_ALL_","Y","count","quantity",91,2,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","_ALL_","Y","countdistinct","USUBJID",44,2,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","ATRIAL FIBRILLATION","Y","count","quantity",7,3,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","ATRIAL FIBRILLATION","Y","countdistinct","USUBJID",5,3,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","ATRIAL FLUTTER","Y","count","quantity",3,4,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","ATRIAL FLUTTER","Y","countdistinct","USUBJID",2,4,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","ATRIAL HYPERTROPHY","Y","count","quantity",2,5,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","ATRIAL HYPERTROPHY","Y","countdistinct","USUBJID",1,5,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","ATRIOVENTRICULAR BLOCK FIRST DEGREE","Y","count","quantity",2,6,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","ATRIOVENTRICULAR BLOCK FIRST DEGREE","Y","countdistinct","USUBJID",2,6,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","ATRIOVENTRICULAR BLOCK SECOND DEGREE","Y","count","quantity",6,7,4,1,"_NULL_","_NULL_"
